id,name,lat,lon,idname
BRD,Brainerd Lakes Regional,46.403333,-94.129722,BRD (Brainerd Lakes Regional)
KCL,Chignik Lagoon,56.311944,-158.53139,KCL (Chignik Lagoon)
KCQ,Chignik Lake,56.255556,-158.77944,KCQ (Chignik Lake)
BRI,Bari Karol Wojtyła,41.138056,16.765,BRI (Bari Karol Wojtyła)
BRM,Jacinto Lara International,10.042778,-69.358611,BRM (Jacinto Lara International)
BRL,Southeast Iowa Regional,40.779444,-91.1225,BRL (Southeast Iowa Regional)
KCT,Koggala,5.993611,80.320278,KCT (Koggala)
BRO,Brownsville/South Padre Island International,25.906944,-97.425833,BRO (Brownsville/South Padre Island International)
BRN,Bern,46.914167,7.497222,BRN (Bern)
BRQ,Brno–Tuřany,49.151389,16.694444,BRQ (Brno–Tuřany)
BRS,Bristol,51.3825,-2.718889,BRS (Bristol)
STD,Mayor Buenaventura Vivas,7.565,-72.035,STD (Mayor Buenaventura Vivas)
BRR,Barra,57.025556,-7.449722,BRR (Barra)
STC,St. Cloud Regional,45.546667,-94.06,STC (St. Cloud Regional)
KCZ,Kōchi,33.546111,133.669444,KCZ (Kōchi)
BRU,Brussels,50.901389,4.484444,BRU (Brussels)
BRW,Wiley Post–Will Rogers Memorial,71.285556,-156.76611,BRW (Wiley Post–Will Rogers Memorial)
STG,St. George,56.577778,-169.66417,STG (St. George)
STI,Cibao International,19.406111,-70.604722,STI (Cibao International)
STL,St. Louis Lambert International,38.748611,-90.37,STL (St. Louis Lambert International)
STN,London Stansted,51.885,0.235,STN (London Stansted)
STM,Santarém-Maestro Wilson Fonseca,-2.4225,-54.792778,STM (Santarém-Maestro Wilson Fonseca)
KDH,Kandahar International,31.505556,65.847778,KDH (Kandahar International)
STR,Stuttgart,48.69,9.221944,STR (Stuttgart)
BSB,Brasília International,-15.871111,-47.918611,BSB (Brasília International)
BSA,Bosaso,11.275556,49.157778,BSA (Bosaso)
KDI,Haluoleo,-4.081667,122.418333,KDI (Haluoleo)
STT,Cyril E. King,18.337222,-64.973333,STT (Cyril E. King)
BSD,Baoshan Yunrui,25.053611,99.168056000000007,BSD (Baoshan Yunrui)
BSC,Jose Celestino Mutis,6.203056,-77.395278,BSC (Jose Celestino Mutis)
STS,Charles M. Schulz–Sonoma County,38.510556,-122.81028,STS (Charles M. Schulz–Sonoma County)
STV,Surat,21.114167,72.741667,STV (Surat)
STX,Henry E. Rohlsen,17.701944,-64.798611,STX (Henry E. Rohlsen)
BSG,Bata,1.905556,9.805556,BSG (Bata)
STW,Stavropol Shpakovskoye,45.109167,42.112778,STW (Stavropol Shpakovskoye)
BSL,EuroAirport Basel Mulhouse Freiburg,47.601111,7.521667,BSL (EuroAirport Basel Mulhouse Freiburg)
BSK,Biskra,34.793333,5.738333,BSK (Biskra)
KDV,Vunisea,-19.058333,178.157222,KDV (Vunisea)
KDU,Skardu,35.333056,75.546389,KDU (Skardu)
BSO,Basco,20.451389,121.98,BSO (Basco)
BSR,Basra International,30.549167,47.662222,BSR (Basra International)
KDZ,Kandy Polgolla Reservoir SPB,7.326667,80.641667,KDZ (Kandy Polgolla Reservoir SPB)
SUB,Juanda International,-7.379722,112.786944,SUB (Juanda International)
KDY,Khandyga Teply Klyuch,62.788333,136.851389,KDY (Khandyga Teply Klyuch)
BST,Bost,31.560278,64.365,BST (Bost)
SUG,Surigao,9.760833,125.481111,SUG (Surigao)
SUF,Lamezia Terme International,38.908333,16.241667,SUF (Lamezia Terme International)
SUJ,Satu Mare International,47.703333,22.885833,SUJ (Satu Mare International)
KEB,Nanwalek,59.352222,-151.925,KEB (Nanwalek)
SUN,Friedman Memorial,43.505556,-114.29722,SUN (Friedman Memorial)
KEF,Keflavík International,63.985,-22.605556,KEF (Keflavík International)
KEH,Kenmore Air Harbor,47.755556,-122.25944,KEH (Kenmore Air Harbor)
BTC,Batticaloa,7.704722,81.676667,BTC (Batticaloa)
KEK,Ekwok,59.353333,-157.47639,KEK (Ekwok)
KEJ,Kemerovo International,55.27,86.107222,KEJ (Kemerovo International)
KEM,Kemi-Tornio,65.778611,24.580833,KEM (Kemi-Tornio)
KEO,Odienne,9.538889,-7.5625,KEO (Odienne)
SUV,Nausori International,-18.044722,178.563056,SUV (Nausori International)
BTI,Barter Island LRRS,70.133889,-143.58194,BTI (Barter Island LRRS)
SUY,Suntar,62.185,117.635,SUY (Suntar)
BTH,Hang Nadim,1.121111,104.118889,BTH (Hang Nadim)
KEP,Nepalgunj,28.103611,81.666944,KEP (Nepalgunj)
SUX,Sioux Gateway,42.4025,-96.384444,SUX (Sioux Gateway)
BTK,Bratsk,56.370556,101.698333,BTK (Bratsk)
BTJ,Sultan Iskandar Muda International,5.523611,95.420278,BTJ (Sultan Iskandar Muda International)
KER,Kerman,30.274444,56.951111,KER (Kerman)
BTM,Bert Mooney,45.954722,-112.4975,BTM (Bert Mooney)
KET,Kengtung,21.301667,99.636111,KET (Kengtung)
SVB,Sambava,-14.278611,50.174722,SVB (Sambava)
SVA,Savoonga,63.686389,-170.4925,SVA (Savoonga)
BTS,Bratislava Airport,48.170278,17.212778,BTS (Bratislava Airport)
SVD,E. T. Joshua,13.144444,-61.210833,SVD (E. T. Joshua)
SVC,Grant County,32.6325,-108.15639,SVC (Grant County)
BTR,Baton Rouge Metropolitan,30.533056,-91.149722,BTR (Baton Rouge Metropolitan)
BTU,Bintulu,3.124167,113.019722,BTU (Bintulu)
BTT,Bettles,66.913889,-151.52917,BTT (Bettles)
BTW,Batu Licin,-3.45,116,BTW (Batu Licin)
SVG,"Stavanger Airport, Sola",58.876667,5.637778,"SVG (Stavanger Airport, Sola)"
BTV,Burlington International,44.471944,-73.153333,BTV (Burlington International)
SVJ,"Svolvær Airport, Helle",68.243889,14.669444,"SVJ (Svolvær Airport, Helle)"
SVI,Eduardo Falla Solano Airport,2.15217,-74.7663,SVI (Eduardo Falla Solano Airport)
SVL,Savonlinna,61.943056,28.945,SVL (Savonlinna)
SVP,Kuito,-12.404444,16.948333,SVP (Kuito)
SVO,Sheremetyevo International,55.972778,37.414722,SVO (Sheremetyevo International)
SVQ,Seville,37.418056,-5.893056,SVQ (Seville)
BUA,Buka,-5.422222,154.672778,BUA (Buka)
BUD,Budapest Ferenc Liszt International,47.436944,19.255556,BUD (Budapest Ferenc Liszt International)
BUC,Burketown,-17.748611,139.534444,BUC (Burketown)
BUF,Buffalo Niagara International,42.940556,-78.732222,BUF (Buffalo Niagara International)
SVU,Savusavu,-16.799167,179.338889,SVU (Savusavu)
SVX,Koltsovo,56.743056,60.802778000000004,SVX (Koltsovo)
KFP,False Pass,54.848056,-163.40639,KFP (False Pass)
BUL,Bulolo Airport,-7.216287,146.649542,BUL (Bulolo Airport)
KFS,Kastamonu,41.315,33.796111,KFS (Kastamonu)
BUN,Gerardo Tobar López,3.819722,-76.989722,BUN (Gerardo Tobar López)
SWA,Jieyang Chaoshan International,23.549752,116.509528,SWA (Jieyang Chaoshan International)
BUP,Bhatinda,30.2693,74.7582,BUP (Bhatinda)
BUR,Hollywood Burbank,34.200556,-118.35861,BUR (Hollywood Burbank)
BUQ,Joshua Mqabuko Nkomo International,-20.0175,28.617778,BUQ (Joshua Mqabuko Nkomo International)
BUT,Bathpalathang,27.563056,90.746667,BUT (Bathpalathang)
BUS,Batumi International,41.610278,41.599722,BUS (Batumi International)
SWF,Stewart International,41.504167,-74.104722,SWF (Stewart International)
BUX,Bunia,1.565833,30.220833,BUX (Bunia)
KGA,Kananga,-5.9,22.469167,KGA (Kananga)
BUW,Baubau,-5.4875,122.568889,BUW (Baubau)
KGC,Kingscote,-35.715833,137.525833,KGC (Kingscote)
BUZ,Bushehr,28.949444,50.830278,BUZ (Bushehr)
SWJ,South West Bay,-16.486389,167.447222,SWJ (South West Bay)
KGE,Kaghau,-7.328333,157.583333,KGE (Kaghau)
KGD,Khrabrovo,54.89,20.5925,KGD (Khrabrovo)
SWO,Stillwater Regional,36.158611,-97.086944,SWO (Stillwater Regional)
KGF,Sary-Arka,49.670833,73.334444,KGF (Sary-Arka)
KGI,Kalgoorlie-Boulder,-30.791389,121.463611,KGI (Kalgoorlie-Boulder)
SWQ,Sultan Muhammad Kaharuddin III,-8.488056,117.411389,SWQ (Sultan Muhammad Kaharuddin III)
BVA,Beauvais–Tillé,49.454444,2.112778,BVA (Beauvais–Tillé)
KGK,Koliganek,59.727222,-157.26167,KGK (Koliganek)
BVC,Aristides Pereira International,16.136667,-22.888889,BVC (Aristides Pereira International)
BVB,Boa Vista International,2.846389,-60.69,BVB (Boa Vista International)
BVE,Brive–Souillac Airport,45.04002,1.484675,BVE (Brive–Souillac Airport)
SWT,Strezhevoy,60.71,77.660556,SWT (Strezhevoy)
KGL,Kigali International,-1.9686110000000001,30.139444,KGL (Kigali International)
BVG,Berlevåg,70.871111,29.028889,BVG (Berlevåg)
SWV,Severo-Evensk,61.921389,159.229722,SWV (Severo-Evensk)
BVI,Birdsville,-25.891944,139.345278,BVI (Birdsville)
KGP,Kogalym International,62.190556,74.533889,KGP (Kogalym International)
BVH,Vilhena,-12.694444,-60.098333,BVH (Vilhena)
KGS,Kos Island International,36.793333,27.091667,KGS (Kos Island International)
KGT,Kangding,30.144722,101.737778,KGT (Kangding)
SXB,Strasbourg,48.541944,7.634444,SXB (Strasbourg)
KGX,Grayling,62.897778,-160.06722,KGX (Grayling)
SXF,Berlin Schönefeld,52.378611,13.520556,SXF (Berlin Schönefeld)
KHD,Khorramabad,33.438611,48.280833,KHD (Khorramabad)
SXK,Saumlaki Olilit,-7.988056,131.305,SXK (Saumlaki Olilit)
SXM,Princess Juliana International,18.040833,-63.108889,SXM (Princess Juliana International)
KHE,Kherson International,46.677222,32.507222,KHE (Kherson International)
KHH,Kaohsiung International,22.577222,120.35,KHH (Kaohsiung International)
SXP,Sheldon Point,62.521667,-164.84667,SXP (Sheldon Point)
KHG,Kashi,39.5425,76.02,KHG (Kashi)
SXR,Srinagar International,33.987222,74.774167,SXR (Srinagar International)
KHI,Jinnah International,24.906667,67.160833,KHI (Jinnah International)
BWA,Gautam Buddha,27.505833,83.416389,BWA (Gautam Buddha)
KHN,Nanchang Changbei International,28.863889,115.902222,KHN (Nanchang Changbei International)
KHM,Khamti,25.987778,95.674167,KHM (Khamti)
SXZ,Siirt,37.978611,41.839444,SXZ (Siirt)
BWI,Baltimore–Washington International,39.175278,-76.668333,BWI (Baltimore–Washington International)
KHS,Khasab,26.171111,56.240556,KHS (Khasab)
BWK,Brač,43.285833,16.679722,BWK (Brač)
BWN,Brunei International,4.944167,114.928333,BWN (Brunei International)
KHV,Khabarovsk Novy,48.528056,135.188333,KHV (Khabarovsk Novy)
KHZ,Kauehi,-15.780833,-145.12417,KHZ (Kauehi)
BWT,Burnie,-40.997222,145.726667,BWT (Burnie)
SYD,Sydney,-33.946111,151.177222,SYD (Sydney)
BWX,Blimbingsari,-8.310278,114.34,BWX (Blimbingsari)
KIE,Aropa,-6.306111,155.728611,KIE (Aropa)
SYM,Pu er Simao,22.794722,100.959167,SYM (Pu er Simao)
KID,Kristianstad,55.921667,14.085556,KID (Kristianstad)
SYO,Shonai,38.812222,139.787222,SYO (Shonai)
KIH,Kish International,26.5275,53.979167,KIH (Kish International)
SYS,Saskylakh,71.927778,114.08,SYS (Saskylakh)
KIJ,Niigata,37.955833,139.120833,KIJ (Niigata)
BXB,Irarutu Babo,-2.535,133.438889,BXB (Irarutu Babo)
SYR,Syracuse Hancock International,43.111111,-76.106389,SYR (Syracuse Hancock International)
KIM,Kimberley,-28.802778,24.765278,KIM (Kimberley)
KIN,Norman Manley International,17.935556,-76.7875,KIN (Norman Manley International)
SYY,Stornoway,58.215556,-6.331111,SYY (Stornoway)
SYX,Sanya Phoenix International,18.302778,109.412222,SYX (Sanya Phoenix International)
BXH,Balkhash,46.891944,75.000556,BXH (Balkhash)
KIS,Kisumu International,-0.085556,34.729722,KIS (Kisumu International)
KIR,Kerry,52.180833,-9.523889,KIR (Kerry)
SYZ,Shiraz International,29.540278,52.588611,SYZ (Shiraz International)
KIT,Kithira Island National,36.274167,23.016944,KIT (Kithira Island National)
KIV,Chișinău International,46.927778000000004,28.930833,KIV (Chișinău International)
KIY,Kilwa Masoko,-8.910278,39.508611,KIY (Kilwa Masoko)
SZB,Sultan Abdul Aziz Shah,3.121667,101.554444,SZB (Sultan Abdul Aziz Shah)
KIX,Kansai International,34.427222,135.244167,KIX (Kansai International)
SZA,Soyo,-6.141111,12.3725,SZA (Soyo)
SZF,Samsun-Çarşamba,41.254444,36.567222,SZF (Samsun-Çarşamba)
BXU,Bancasi,8.950556,125.481389,BXU (Bancasi)
SZE,Semera,11.786389,40.993056,SZE (Semera)
SZG,Salzburg,47.793333,13.004444,SZG (Salzburg)
BXY,Krayniy,45.621944,63.210833,BXY (Krayniy)
KJA,Yemelyanovo International,56.173056,92.493333,KJA (Yemelyanovo International)
SZI,Zaysan,47.4875,84.886389,SZI (Zaysan)
SZK,Skukuza,-24.964444,31.590556,SZK (Skukuza)
KJH,Kaili Huangping,26.971944,107.9875,KJH (Kaili Huangping)
KJI,Kanas,48.221667,86.996111,KJI (Kanas)
BYC,Yacuiba,-21.961111,-63.651944,BYC (Yacuiba)
SZX,Shenzhen Bao an International,22.639167,113.810556,SZX (Shenzhen Bao an International)
SZZ,Solidarity Szczecin–Goleniów,53.584722,14.902222,SZZ (Solidarity Szczecin–Goleniów)
SZY,Olsztyn-Mazury,53.480556,20.937222,SZY (Olsztyn-Mazury)
KJT,Kertajati International,-6.669167,108.191111,KJT (Kertajati International)
BYK,Bouaké,7.736944,-5.071111,BYK (Bouaké)
BYM,Carlos Manuel de Céspedes,20.396389,-76.621389,BYM (Carlos Manuel de Céspedes)
BYP,Barimunya,-22.6725,119.165833,BYP (Barimunya)
BYO,Bonito,-21.247222,-56.4525,BYO (Bonito)
KKA,Koyuk Alfred Adams,64.938889,-161.15528,KKA (Koyuk Alfred Adams)
KKC,Khon Kaen,16.464444,102.782222,KKC (Khon Kaen)
KKE,Kerikeri,-35.257778,173.911944,KKE (Kerikeri)
KKI,Akiachak,60.905278,-161.42389,KKI (Akiachak)
KKH,Kongiganak,59.960278,-162.88139,KKH (Kongiganak)
KKJ,Kitakyushu,33.845833,131.034722,KKJ (Kitakyushu)
BZE,Philip S. W. Goldson International,17.539167,-88.308333,BZE (Philip S. W. Goldson International)
BZG,Bydgoszcz Ignacy Jan Paderewski,53.096667,17.977778,BZG (Bydgoszcz Ignacy Jan Paderewski)
KKN,"Kirkenes Airport, Høybuktmoen",69.725833,29.891389,"KKN (Kirkenes Airport, Høybuktmoen)"
BZK,Bryansk International,53.214176,34.178872,BZK (Bryansk International)
KKR,Kaukura,-15.663333,-146.88472,KKR (Kaukura)
BZL,Barisal,22.801111,90.301111,BZL (Barisal)
BZN,Bozeman Yellowstone International,45.7775,-111.15306,BZN (Bozeman Yellowstone International)
BZR,Béziers Cap d Agde,43.323333,3.353333,BZR (Béziers Cap d Agde)
BZV,Maya-Maya,-4.251667,15.253056,BZV (Maya-Maya)
KLF,Kaluga (Grabtsevo),54.548611,36.371667,KLF (Kaluga (Grabtsevo))
KLG,Kalskag,61.535833,-160.34778,KLG (Kalskag)
KLL,Levelock,59.126111,-156.86083,KLL (Levelock)
KLN,Larsen Bay,57.534444,-153.97778,KLN (Larsen Bay)
KLO,Kalibo International,11.684444,122.381111,KLO (Kalibo International)
KLR,Kalmar,56.685556,16.2875,KLR (Kalmar)
KLV,Karlovy Vary,50.203056,12.915,KLV (Karlovy Vary)
KLU,Klagenfurt,46.642778,14.337778,KLU (Klagenfurt)
KLX,Kalamata International,37.068333,22.025556,KLX (Kalamata International)
KLW,Klawock,55.579167,-133.07611,KLW (Klawock)
KMC,King Khalid Military City,27.900833,45.528333,KMC (King Khalid Military City)
KME,Kamembe,-2.462222,28.908056,KME (Kamembe)
KMG,Kunming Changshui International,25.108597,102.936984,KMG (Kunming Changshui International)
KMI,Miyazaki,31.877222,131.448611,KMI (Miyazaki)
KMJ,Kumamoto,32.837222,130.855,KMJ (Kumamoto)
KMQ,Komatsu,36.394722,136.406667,KMQ (Komatsu)
KMS,Kumasi,6.714444,-1.590833,KMS (Kumasi)
KMU,Kisimayu,-0.374819,42.461409,KMU (Kisimayu)
KMV,Kalaymyo,23.188889,94.051944,KMV (Kalaymyo)
KND,Kindu,-2.919167,25.915278,KND (Kindu)
KNH,Kinmen,24.429722,118.361667,KNH (Kinmen)
KNG,Kaimana,-3.644444,133.695556,KNG (Kaimana)
KNK,Kokhanok,59.433333,-154.80361,KNK (Kokhanok)
KNO,Kualanamu International,3.637778,98.871944,KNO (Kualanamu International)
KNQ,Kone Airport,-21.0543,164.837006,KNQ (Kone Airport)
KNS,King Island,-39.8775,143.878333,KNS (King Island)
KNU,Kanpur,26.409102,80.409174,KNU (Kanpur)
KNX,East Kimberley Regional,-15.778056,128.7075,KNX (East Kimberley Regional)
KNW,New Stuyahok,59.450556,-157.32861,KNW (New Stuyahok)
KOA,Kona International,19.738889,-156.04556,KOA (Kona International)
KOC,Koumac,-20.546389,164.255556,KOC (Koumac)
KOE,El Tari International,-10.171667,123.671111,KOE (El Tari International)
KOI,Kirkwall,58.957778,-2.905278,KOI (Kirkwall)
KOK,Kokkola-Pietarsaari,63.721111,23.143056,KOK (Kokkola-Pietarsaari)
KOJ,Kagoshima,31.803333,130.719444,KOJ (Kagoshima)
KOP,Nakhon Phanom,17.385278,104.641944,KOP (Nakhon Phanom)
KOS,Sihanoukville International,10.579722,103.636944,KOS (Sihanoukville International)
KOT,Kotlik,63.0325,-163.53056,KOT (Kotlik)
KOW,Ganzhou Huangjin,25.851389,114.775278,KOW (Ganzhou Huangjin)
KOV,Kokshetau,53.329167,69.594722,KOV (Kokshetau)
TAB,Arthur Napoleon Raymond Robinson International,11.149722,-60.832222,TAB (Arthur Napoleon Raymond Robinson International)
TAC,Daniel Z. Romualdez,11.2275,125.027778,TAC (Daniel Z. Romualdez)
KOZ,Ouzinkie,57.925556,-152.49667,KOZ (Ouzinkie)
TAE,Daegu International,35.894167,128.658889,TAE (Daegu International)
TAH,Whitegrass,-19.455,169.223889,TAH (Whitegrass)
TAG,Tagbilaran,9.660278,123.854167,TAG (Tagbilaran)
KPB,Point Baker Sea Plane Base,56.351944,-133.62222,KPB (Point Baker Sea Plane Base)
TAI,Taiz International,13.685833,44.139167,TAI (Taiz International)
TAL,Ralph M. Calhoun Memorial,65.174722,-152.10667,TAL (Ralph M. Calhoun Memorial)
TAK,Takamatsu,34.214167,134.015556,TAK (Takamatsu)
TAM,Tampico International,22.296389,-97.865833,TAM (Tampico International)
TAP,Tapachula International,14.794444,-92.37,TAP (Tapachula International)
TAO,Qingdao Liuting International,36.266111,120.374444,TAO (Qingdao Liuting International)
TAT,Poprad–Tatry,49.073611,20.241111,TAT (Poprad–Tatry)
TAS,Tashkent International,41.257778,69.281111,TAS (Tashkent International)
KPN,Kipnuk,59.935278,-164.03194,KPN (Kipnuk)
KPO,Pohang,35.987778,129.420556,KPO (Pohang)
TAZ,Daşoguz,41.761667,59.8425,TAZ (Daşoguz)
TAY,Tartu,58.3075,26.690556,TAY (Tartu)
KPV,Perryville,55.906667,-159.16083,KPV (Perryville)
KPW,Keperveyem,67.845,166.139722,KPW (Keperveyem)
TBB,Dong Tac,13.049444,109.333611,TBB (Dong Tac)
TBG,Tabubil,-5.278611,141.226389,TBG (Tabubil)
TBI,New Bight,24.315556,-75.453611,TBI (New Bight)
KQA,Akutan Seaplane Base,54.133056,-165.78083,KQA (Akutan Seaplane Base)
TBH,Tugdan,12.311389,122.08,TBH (Tugdan)
TBO,Tabora,-5.076667,32.831111,TBO (Tabora)
TBN,Waynesville-St. Robert Regional,37.741667,-92.140833,TBN (Waynesville-St. Robert Regional)
TBP,Cap. FAP Pedro Canga Rodríguez,-3.5525,-80.381389,TBP (Cap. FAP Pedro Canga Rodríguez)
TBS,Tbilisi International,41.669167,44.954722,TBS (Tbilisi International)
CAC,Cascavel,-25.000278,-53.500833,CAC (Cascavel)
CAB,Cabinda,-5.597222,12.188056,CAB (Cabinda)
CAE,Columbia Metropolitan,33.938889,-81.119444,CAE (Columbia Metropolitan)
TBU,Fuaʻamotu International,-21.244444,-175.14361,TBU (Fuaʻamotu International)
TBT,Tabatinga International,-4.255833,-69.936111,TBT (Tabatinga International)
TBW,Tambov Donskoye,52.806099,41.482799,TBW (Tambov Donskoye)
CAG,Cagliari Elmas,39.251389,9.057778,CAG (Cagliari Elmas)
CAI,Cairo International,30.121944,31.405556,CAI (Cairo International)
CAH,Cà Mau,9.177778,105.1775,CAH (Cà Mau)
CAK,Akron–Canton,40.916111,-81.442222,CAK (Akron–Canton)
TBZ,Tabriz International,38.133889,46.235,TBZ (Tabriz International)
KQT,Qurghonteppa International,37.867222,68.864722,KQT (Qurghonteppa International)
CAL,Campbeltown,55.437222,-5.686389,CAL (Campbeltown)
CAN,Guangzhou Baiyun International,23.3925,113.298889,CAN (Guangzhou Baiyun International)
TCB,Treasure Cay,26.745278,-77.391389,TCB (Treasure Cay)
CAQ,Juan H. White,7.96847,-75.1985,CAQ (Juan H. White)
CAP,Cap-Haïtien International,19.733056,-72.194722,CAP (Cap-Haïtien International)
TCA,Tennant Creek,-19.634444,134.176944,TCA (Tennant Creek)
TCD,Coposa,-2.895833,-69.75,TCD (Coposa)
CAW,Bartolomeu Lysandro,-21.698333,-41.301667,CAW (Bartolomeu Lysandro)
TCG,Tacheng,46.672778,83.341111,TCG (Tacheng)
KRB,Karumba,-17.452778,140.832778,KRB (Karumba)
CAY,Cayenne – Félix Eboué,4.819722,-52.360556,CAY (Cayenne – Félix Eboué)
CAZ,Cobar,-31.5375,145.794444,CAZ (Cobar)
KRC,Depati Parbo,-2.093333,101.469167,KRC (Depati Parbo)
KRF,Höga Kusten,63.048611,17.768889,KRF (Höga Kusten)
TCO,La Florida,1.814444,-78.749167,TCO (La Florida)
CBB,Jorge Wilstermann International,-17.421111,-66.177222,CBB (Jorge Wilstermann International)
TCR,Tuticorin,8.723333,78.026389,TCR (Tuticorin)
TCQ,Coronel FAP Carlos Ciriani Santa Rosa International,-18.053333,-70.275833,TCQ (Coronel FAP Carlos Ciriani Santa Rosa International)
KRL,Korla,41.61511,86.141517,KRL (Korla)
KRK,John Paul II International Airport Kraków–Balice,50.077778,19.784722,KRK (John Paul II International Airport Kraków–Balice)
KRN,Kiruna,67.821944,20.336667,KRN (Kiruna)
KRP,Midtjyllands,56.2975,9.124722,KRP (Midtjyllands)
TCX,Tabas Airport,33.667801,56.8927,TCX (Tabas Airport)
CBH,Boudghene Ben Ali Lotfi,31.646111,-2.278889,CBH (Boudghene Ben Ali Lotfi)
CBG,Cambridge,52.205,0.175,CBG (Cambridge)
KRO,Kurgan,55.470833,65.410556,KRO (Kurgan)
TCZ,Tengchong Tuofeng,24.937778,98.485556,TCZ (Tengchong Tuofeng)
KRR,Krasnodar International,45.0325,39.166389,KRR (Krasnodar International)
KRT,Khartoum International,15.589444,32.553056,KRT (Khartoum International)
KRS,"Kristiansand Airport, Kjevik",58.204167,8.085278,"KRS (Kristiansand Airport, Kjevik)"
KRW,Turkmenbashi,40.060833,53.008056,KRW (Turkmenbashi)
CBO,Awang,7.165278,124.209722,CBO (Awang)
CBR,Canberra,-35.306944,149.195,CBR (Canberra)
CBQ,Margaret Ekpo International,4.976111,8.347222,CBQ (Margaret Ekpo International)
KRY,Karamay,45.466111,84.953889,KRY (Karamay)
CBT,Catumbela,-12.481389,13.486944,CBT (Catumbela)
